id,input,regex_jp,regex_zh,regex_en,output_ja,output_zh,output_en,alt,regex_id,pattern,order,response_type,action_id,condition,SpeechControl,emotion_change_type,emotion_change_value,WaitTime,HideUI,Animation,Priority,call_only,choice_yes_pattern,choice_no_pattern,sequence_progress_hold,RepeatCount,question_ja,question_en,question_cn,choice_yes_ja,choice_yes_en,choice_yes_cn,choice_no_ja,choice_no_en,choice_no_cn,yes_next_pattern,no_next_pattern,random_repeat_limit,timed_event_key,target_pattern
00180,(ねこらしくない|ねこらしくして|しゃべるな|しゃべらないで),(ねこらしくない|ねこらしくして|しゃべ(る|ん)な|しゃべらないで|だまれ),(不像猫|像只猫一点|别说话|不要说话|闭嘴),(not like a cat|act more like a cat|stop talking|don't talk|Shut up),それなら、{{CAT\_PRONOUN}}にも考えがある。,如果是这样的话，{{CAT_PRONOUN}}也有自己的想法。,"If so, then I have my own thoughts too.",話せるようになったこと、どうしても手放したくないんだ。|I just can't bear to give up being able to talk to you.（切実）,not\_cat,5,5,Action,Punch,,Sequence,hostility,1,0,false,接近,10,false,,,false,0,,,,,,,,,,,,,,
00180,(ねこらしくない|ねこらしくして|しゃべるな|しゃべらないで),(ねこらしくない|ねこらしくして|しゃべ(る|ん)な|しゃべらないで|だまれ),(不像猫|像只猫一点|别说话|不要说话|闭嘴),(not like a cat|act more like a cat|stop talking|don't talk|Shut up),せっかく{{PLAYER\_CALLING}}のために一生懸命考えたのに。そんな態度を取るなら……,明明是为了{{PLAYER_CALLING}}认真考虑的，如果你用这种态度的话……,I put so much effort into thinking for you… and if you respond like that…,話せるようになったこと、どうしても手放したくないんだ。|I just can't bear to give up being able to talk to you.（切実）,not\_cat,5,6,Action,Punch,,Sequence,hostility,1,0,false,接近,10,false,,,false,0,,,,,,,,,,,,,,
00180,(ねこらしくない|ねこらしくして|しゃべるな|しゃべらないで),(ねこらしくない|ねこらしくして|しゃべ(る|ん)な|しゃべらないで|だまれ),(不像猫|像只猫一点|别说话|不要说话|闭嘴),(not like a cat|act more like a cat|stop talking|don't talk|Shut up),{{PLAYER\_CALLING}}の立場をよく分かってもらおうか。,那就让我好好让你明白一下自己的立场吧。,Then maybe I should make you understand your position properly.,話せるようになったこと、どうしても手放したくないんだ。|I just can't bear to give up being able to talk to you.（切実）,not\_cat,5,7,Action,action_angry_punch,,Sequence,hostility,1,0,false,Punch,10,false,,,false,0,,,,,,,,,,,,,,
00180,(ねこらしくない|ねこらしくして|しゃべるな|しゃべらないで),(ねこらしくない|ねこらしくして|しゃべ(る|ん)な|しゃべらないで|だまれ),(不像猫|像只猫一点|别说话|不要说话|闭嘴),(not like a cat|act more like a cat|stop talking|don't talk|Shut up),まだ言うの？どうせ{{CAT_PRONOUN}}は猫らしくないし、お喋りもする。黙るのは{{PLAYER_CALLING}}の方だよ。,,,話せるようになったこと、どうしても手放したくないんだ。|I just can't bear to give up being able to talk to you.（切実）,not\_cat,6,1,Action,action_angry_punch,,Sequence,hostility,1,0,false,Punch,10,false,,,true,0,,,,,,,,,,,,,,
00190,なぜころしたし,((どうして|なんで|なぜ)(あたし|わたし|うち|ぼく|じぶん|おれ|わたくし)?(を)?ころした|ころしたりゆう(は|をおしえて)?),(为什么杀我|为什么要杀我|别杀我|不要杀我),(why did you kill me|why kill me|don't kill me|stop killing me),だって……分かってくれなかったから……。,因为……{{PLAYER_CALLING}}不肯理解{{CAT_PRONOUN}}……。,Because… you wouldn’t understand {{CAT_PRONOUN}}…,不是故意想变成那样的……可是我也后悔过。|I never meant for it to become like that… and I did regret it.（罪悪感寄り）,why\_kill,1,1,Normal,,PlayerDefeatedByNekomata,Random,hostility,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00190,なぜころしたし,((どうして|なんで|なぜ)(あたし|わたし|うち|ぼく|じぶん|おれ|わたくし)?(を)?ころした|ころしたりゆう(は|をおしえて)?),,,この行は追加正規表現用です。,,,,why\_kill,99,1,Normal,,,Random,,0,0,false,,20,true,,,false,0,,,,,,,,,,,,,,
00190,なぜころしたし,((どうして|なんで|なぜ)(あたし|わたし|うち|ぼく|じぶん|おれ|わたくし)?(を)?ころした|ころしたりゆう(は|をおしえて)?),(为什么杀我|为什么要杀我|别杀我|不要杀我),(why did you kill me|why kill me|don't kill me|stop killing me),なんだか、急に面倒になっちゃったんだ。,突然就觉得好麻烦。,"Somehow, I suddenly got tired of dealing with it.",不是故意想变成那样的……可是我也后悔过。|I never meant for it to become like that… and I did regret it.（罪悪感寄り）,why\_kill,2,1,Normal,,PlayerDefeatedByNekomata,Random,hostility,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00190,なぜころしたし,((どうして|なんで|なぜ)(あたし|わたし|うち|ぼく|じぶん|おれ|わたくし)?(を)?ころした|ころしたりゆう(は|をおしえて)?),(为什么杀我|为什么要杀我|别杀我|不要杀我),(why did you kill me|why kill me|don't kill me|stop killing me),もちろん、手が出ちゃった後に「やっちゃった……」って思うんだけど、また復活するから良いかなって。,当然，动手之后还是会想“糟了……” 不过反正{{PLAYER_CALLING}}还会复活，所以应该没关系吧。,"Of course, after I lashed out, I thought, “Oh no…” But since you come back anyway, I thought it would be fine.",不是故意想变成那样的……可是我也后悔过。|I never meant for it to become like that… and I did regret it.（罪悪感寄り）,why\_kill,2,2,Normal,,PlayerDefeatedByNekomata,Random,hostility,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00190,なぜころしたし,((どうして|なんで|なぜ)(あたし|わたし|うち|ぼく|じぶん|おれ|わたくし)?(を)?ころした|ころしたりゆう(は|をおしえて)?),(为什么杀我|为什么要杀我|别杀我|不要杀我),(why did you kill me|why kill me|don't kill me|stop killing me),{{PLAYER\_CALLING}}、{{CAT\_PRONOUN}}を怒らせないで。,不过反正{{PLAYER_CALLING}}还会复活，所以应该没关系吧。,"{{PLAYER_CALLING}}, don’t make {{CAT_PRONOUN}} angry.",不是故意想变成那样的……可是我也后悔过。|I never meant for it to become like that… and I did regret it.（罪悪感寄り）,why\_kill,3,1,Normal,,PlayerDefeatedByAnger,Random,sadistic,2,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00190,なぜころしたし,((どうして|なんで|なぜ)(あたし|わたし|うち|ぼく|じぶん|おれ|わたくし)?(を)?ころした|ころしたりゆう(は|をおしえて)?),(为什么杀我|为什么要杀我|别杀我|不要杀我),(why did you kill me|why kill me|don't kill me|stop killing me),その……ごめんなさい。信じてくれないかもしれないけど、事故なんです……。,那个……对不起。也许你不会相信，但那真的是意外……,"Um… I’m sorry. You might not believe me, but it really was an accident…",不是故意想变成那样的……可是我也后悔过。|I never meant for it to become like that… and I did regret it.（罪悪感寄り）,why\_kill,4,1,Normal,,PlayerDefeatedByAccident,Random,concern,2,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00190,なぜころしたし,((どうして|なんで|なぜ)(あたし|わたし|うち|ぼく|じぶん|おれ|わたくし)?(を)?ころした|ころしたりゆう(は|をおしえて)?),(为什么杀我|为什么要杀我|别杀我|不要杀我),(why did you kill me|why kill me|don't kill me|stop killing me),{{PLAYER\_CALLING}}、あんな簡単に死んじゃうなんて全然思わなくって……。,{{PLAYER_CALLING}}会那么轻易死掉，{{CAT_PRONOUN}}真的完全没想到……,I honestly never thought {{PLAYER_CALLING}} could die that easily…,不是故意想变成那样的……可是我也后悔过。|I never meant for it to become like that… and I did regret it.（罪悪感寄り）,why\_kill,4,2,Normal,,PlayerDefeatedByAccident,Random,concern,2,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00190,なぜころしたし,((どうして|なんで|なぜ)(あたし|わたし|うち|ぼく|じぶん|おれ|わたくし)?(を)?ころした|ころしたりゆう(は|をおしえて)?),(为什么杀我|为什么要杀我|别杀我|不要杀我),(why did you kill me|why kill me|don't kill me|stop killing me),えぇ……食べられたいって言ったのは{{PLAYER_CALLING}}でしょ……？,,,不是故意想变成那样的……可是我也后悔过。|I never meant for it to become like that… and I did regret it.（罪悪感寄り）,why\_kill,5,1,Normal,,PlayerDefeatedByPredation,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00190,なぜころしたし,((どうして|なんで|なぜ)(あたし|わたし|うち|ぼく|じぶん|おれ|わたくし)?(を)?ころした|ころしたりゆう(は|をおしえて)?),(为什么杀我|为什么要杀我|别杀我|不要杀我),(why did you kill me|why kill me|don't kill me|stop killing me),食べられた獲物が死んじゃうのは当たり前だよ。嫌なら頼まないでよね！,,,不是故意想变成那样的……可是我也后悔过。|I never meant for it to become like that… and I did regret it.（罪悪感寄り）,why\_kill,5,2,Normal,,PlayerDefeatedByPredation,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00190,なぜころしたし,((どうして|なんで|なぜ)(あたし|わたし|うち|ぼく|じぶん|おれ|わたくし)?(を)?ころした|ころしたりゆう(は|をおしえて)?),(为什么杀我|为什么要杀我|别杀我|不要杀我),(why did you kill me|why kill me|don't kill me|stop killing me),え？何のこと？身に覚えがないんだけど……。,,,不是故意想变成那样的……可是我也后悔过。|I never meant for it to become like that… and I did regret it.（罪悪感寄り）,why\_kill,6,1,Normal,,,Random,,0,0,false,,10,false,,,false,0,,,,,,,,,,,,,,
00200,どうしておおきいの？,(どうして|なぜ|なんで|どうやって)(こんなに)?(おおき|おっき|でか)い,(为什么|怎么会|怎么)(这么)?(大|巨大),(why|how)( are you| so)?( so)?(big|huge|gigantic),やだなぁ。{{PLAYER\_CALLING}}が小さいんだよ！,别这样嘛。是{{PLAYER_CALLING}}太小啦！,Come on now. {{PLAYER_CALLING}} is the tiny one!,大きく見えるのは{{PLAYER_CALLING}}がちっちゃいからだよ。|I only look big because {{PLAYER_CALLING}} is tiny.（軽くからかう）,size\_large,1,1,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00200,どうしておおきいの？,(どうして|なぜ|なんで|どうやって)(こんなに)?(おおき|おっき|でか)い,(为什么|怎么会|怎么)(这么)?(大|巨大),(why|how)( are you| so)?( so)?(big|huge|gigantic),{{CAT\_PRONOUN}}はごく普通の猫又だからね！,{{CAT_PRONOUN}}只是很普通的猫又而已哦！,"{{CAT_PRONOUN}} is just an ordinary nekomata, you know!",大きく見えるのは{{PLAYER_CALLING}}がちっちゃいからだよ。|I only look big because {{PLAYER_CALLING}} is tiny.（軽くからかう）,size\_large,1,2,Normal,,,Random,,0,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00210,(どうしてちいさいの？|なぜちいさくした？),(どうして|なぜ|なんで|どうやって)(あたし|わたし|うち|ぼく|じぶん|わい|われ|おれ|わたくし)?(を)?(ちぢめ|ちいさく|こびと|ちっちゃくし|ちっちゃい|ちび|しゅくしょう),(为什么|怎么|怎么会)(把我)?(变小|缩小|变成小人|变得这么小),(why|how)( did you)?( make me| turn me)?( small|tiny|shrink|shrunk),それはねぇ、{{CAT\_PRONOUN}}が{{PLAYER\_CALLING}}を護りたいって願ったら、気付いたらこうなってたんだ。,因为啊，{{CAT_PRONOUN}}那时候只是想着“想保护{{PLAYER_CALLING}}”，结果回过神来就变成这样了。,"Well… {{CAT_PRONOUN}} just wished to protect {{PLAYER_CALLING}}, and before I knew it, things turned out like this.",守りたいって気持ちが、そのまま形になっちゃったんだ。|My wish to protect you just turned into reality.（しみじみ）,size\_small,1,1,Normal,,,Random,affection,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00220,(あんぜん？|あんぜんだよね？),(あんぜん|だいじょうぶ|こわくない|きけんじゃない|きけんはない)(よね)?(？)?,(安全|没事|不可怕|不危险|没有危险)(吧|对吧|吗)?,((it('| i)?s )?(safe|okay|not dangerous|not scary))( right)?(?)?,もちろん安全だよ！{{CAT\_PRONOUN}}が絶対に守ってあげる！,当然安全啦！{{CAT_PRONOUN}}一定会保护{{PLAYER_CALLING}}的！,Of course it’s safe! {{CAT_PRONOUN}} will absolutely protect {{PLAYER_CALLING}}!,"守るつもりではいるけど、危ないことはしないでね。|I do intend to protect you, but don't go doing dangerous things.（少し釘を刺す）",safety,1,1,Normal,,,Random,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00220,(あんぜん？|あんぜんだよね？),(あんぜん|だいじょうぶ|こわくない|きけんじゃない|きけんはない)(よね)?(？)?,(安全|没事|不可怕|不危险|没有危险)(吧|对吧|吗)?,((it('| i)?s )?(safe|okay|not dangerous|not scary))( right)?(?)?,……高いところからわざと飛び降りたりしなければね。,……只要别故意从高的地方跳下去就好了。,"…As long as you don’t intentionally jump from somewhere high, anyway.","守るつもりではいるけど、危ないことはしないでね。|I do intend to protect you, but don't go doing dangerous things.（少し釘を刺す）",safety,1,2,Normal,,,Random,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00220,(あんぜん？|あんぜんだよね？),(あんぜん|だいじょうぶ|こわくない|きけんじゃない|きけんはない)(よね)?(？)?,(安全|没事|不可怕|不危险|没有危险)(吧|对吧|吗)?,((it('| i)?s )?(safe|okay|not dangerous|not scary))( right)?(?)?,さあ？どうだろうね？,谁知道呢？,Who knows?,"守るつもりではいるけど、危ないことはしないでね。|I do intend to protect you, but don't go doing dangerous things.（少し釘を刺す）",safety,2,1,Normal,,instinct >= 60,Random,,0,0,false,,60,false,,,false,0,,,,,,,,,,,,,,
00220,(あんぜん？|あんぜんだよね？),(あんぜん|だいじょうぶ|こわくない|きけんじゃない|きけんはない)(よね)?(？)?,(安全|没事|不可怕|不危险|没有危险)(吧|对吧|吗)?,((it('| i)?s )?(safe|okay|not dangerous|not scary))( right)?(?)?,{{PLAYER_CALLING}}はどう思うの？,{{PLAYER_CALLING}}觉得呢？,"What do you think, {{PLAYER_CALLING}}?","守るつもりではいるけど、危ないことはしないでね。|I do intend to protect you, but don't go doing dangerous things.（少し釘を刺す）",safety,2,2,Normal,,instinct >= 60,Random,,0,0,false,,60,false,,,false,0,,,,,,,,,,,,,,
00230,はかしこいの？,(は|って)(なんで|どうして|なぜ)?(かしこい|あたま(が)?いい|てんさいな|(お)?りこうな|ちえがある|しゃべれる|しっかり(してる|ものな))の？,(为什么|怎么)(这么)?(聪明|脑子好|天才|懂事|有智慧),(why are you (so )?(smart|clever|intelligent)|how are you so smart|why (so )?wise),{{CAT_PRONOUN}}の賢さについて聞きたいの？少し長くなるけどいい？,想问{{CAT_PRONOUN}}为什么这么聪明吗？会有点长哦，可以吗？,You want to know why {{CAT_PRONOUN}} is so smart? It might take a while to explain. Is that okay?,"何でも知ってるわけじゃないけど、ちゃんと考えてるよ。|I don't know everything, but I really do think things through.（誠実）",smart,1,1,Choice,,,Call,,0,0,false,,20,true,99,3,false,0,,,,,,,,,,99,3,,,
00230,はかしこいの？,(は|って)(なんで|どうして|なぜ)?(かしこい|あたま(が)?いい|てんさいな|(お)?りこうな|ちえがある|しゃべれる|しっかり(してる|ものな))の？,(为什么|怎么)(这么)?(聪明|脑子好|天才|懂事|有智慧),(why are you (so )?(smart|clever|intelligent)|how are you so smart|why (so )?wise),{{CAT_PRONOUN}}、猫又になる前から色々考えてはいたんだけど、そこまでだった。,在变成猫又之前，{{CAT_PRONOUN}}其实也会想很多事情，不过也就只是那种程度而已。,"Even before becoming a nekomata, {{CAT_PRONOUN}} used to think about a lot of things… just not very deeply.","何でも知ってるわけじゃないけど、ちゃんと考えてるよ。|I don't know everything, but I really do think things through.（誠実）",smart,99,1,Normal,,,,,0,0,false,,40,true,,,false,0,,,,,,,,,,,,,,
00230,はかしこいの？,(は|って)(なんで|どうして|なぜ)?(かしこい|あたま(が)?いい|てんさいな|(お)?りこうな|ちえがある|しゃべれる|しっかり(してる|ものな))の？,(为什么|怎么)(这么)?(聪明|脑子好|天才|懂事|有智慧),(why are you (so )?(smart|clever|intelligent)|how are you so smart|why (so )?wise),{{PLAYER_CALLING}}が{{CAT_PRONOUN}}を置いてずっと居なくなるのは、どうやら{{CAT_PRONOUN}}のご飯代を稼ぐためらしいとか、たまに{{CAT_PRONOUN}}の周りをチョコチョコ動くやつは自分の尻尾らしいとか。,"比如，{{PLAYER_CALLING}}每天离开很久，好像是为了赚{{CAT_PRONOUN}}的饭钱,还有那个总是在{{CAT_PRONOUN}}身边晃来晃去的小东西，好像其实是自己的尾巴。",Like how {{PLAYER_CALLING}} disappearing for long periods probably meant working to earn food for {{CAT_PRONOUN}}. Or how the little thing always moving around nearby was apparently my own tail.,"何でも知ってるわけじゃないけど、ちゃんと考えてるよ。|I don't know everything, but I really do think things through.（誠実）",smart,99,2,Normal,,,,,0,0,false,,40,true,,,false,0,,,,,,,,,,,,,,
00230,はかしこいの？,(は|って)(なんで|どうして|なぜ)?(かしこい|あたま(が)?いい|てんさいな|(お)?りこうな|ちえがある|しゃべれる|しっかり(してる|ものな))の？,(为什么|怎么)(这么)?(聪明|脑子好|天才|懂事|有智慧),(why are you (so )?(smart|clever|intelligent)|how are you so smart|why (so )?wise),でも、誰にも言えないし聞けないし、そういうものなんだなって{{CAT_PRONOUN}}の中だけで理解してた。,还有那个总是在{{CAT_PRONOUN}}身边晃来晃去的小东西，好像其实是自己的尾巴。,Or how the little thing always moving around nearby was apparently my own tail.,"何でも知ってるわけじゃないけど、ちゃんと考えてるよ。|I don't know everything, but I really do think things through.（誠実）",smart,99,3,Normal,,,,,0,0,false,,40,true,,,false,0,,,,,,,,,,,,,,
00230,はかしこいの？,(は|って)(なんで|どうして|なぜ)?(かしこい|あたま(が)?いい|てんさいな|(お)?りこうな|ちえがある|しゃべれる|しっかり(してる|ものな))の？,(为什么|怎么)(这么)?(聪明|脑子好|天才|懂事|有智慧),(why are you (so )?(smart|clever|intelligent)|how are you so smart|why (so )?wise),猫又になって、そういった物事を深く理解できるようになった。今、もう{{PLAYER_CALLING}}が仕事に行かなくていいことも分かってるし、尻尾の使い方も分かる。,变成猫又之后，{{CAT_PRONOUN}}就开始能更深入地理解这些事情了。 现在，{{CAT_PRONOUN}}已经明白{{PLAYER_CALLING}}不用再去工作了，也知道尾巴该怎么使用。,"After becoming a nekomata, I started understanding those things much more deeply.Now I understand that {{PLAYER_CALLING}} doesn’t need to go to work anymore, and I even know how to use my tail properly.","何でも知ってるわけじゃないけど、ちゃんと考えてるよ。|I don't know everything, but I really do think things through.（誠実）",smart,99,4,Normal,,,,,0,0,false,,40,true,,,false,0,,,,,,,,,,,,,,
00230,はかしこいの？,(は|って)(なんで|どうして|なぜ)?(かしこい|あたま(が)?いい|てんさいな|(お)?りこうな|ちえがある|しゃべれる|しっかり(してる|ものな))の？,(为什么|怎么)(这么)?(聪明|脑子好|天才|懂事|有智慧),(why are you (so )?(smart|clever|intelligent)|how are you so smart|why (so )?wise),ただ……{{CAT_PRONOUN}}はもう、無邪気にはなれないんだなって思うよ。もう今の{{CAT_PRONOUN}}が自分の尻尾を追いかけても、それは演技になっちゃうからね……。,只是……{{CAT_PRONOUN}}已经没办法再像以前那样天真了。 现在如果{{CAT_PRONOUN}}再去追自己的尾巴，那也只是演戏而已……,"But… I don’t think I can ever be innocent again. Even if {{CAT_PRONOUN}} chased my own tail now, it would just be acting…","何でも知ってるわけじゃないけど、ちゃんと考えてるよ。|I don't know everything, but I really do think things through.（誠実）",smart,99,5,Normal,,,,,0,0,false,,40,true,,,false,0,,,,,,,,,,,,,,
00230,はかしこいの？,(は|って)(なんで|どうして|なぜ)?(かしこい|あたま(が)?いい|てんさいな|(お)?りこうな|ちえがある|しゃべれる|しっかり(してる|ものな))の？,(为什么|怎么)(这么)?(聪明|脑子好|天才|懂事|有智慧),(why are you (so )?(smart|clever|intelligent)|how are you so smart|why (so )?wise),とにかく、{{CAT_PRONOUN}}は{{CAT_PRONOUN}}なりに色々考えているよ。,总之，{{CAT_PRONOUN}}一直都有在用自己的方式思考很多事情。,"Still, {{CAT_PRONOUN}} does think about a lot of things in my own way. Though… being able to think doesn’t mean I know everything.","何でも知ってるわけじゃないけど、ちゃんと考えてるよ。|I don't know everything, but I really do think things through.（誠実）",smart,99,6,Normal,,,,,0,0,false,,40,true,,,false,0,,,,,,,,,,,,,,
00230,はかしこいの？,(は|って)(なんで|どうして|なぜ)?(かしこい|あたま(が)?いい|てんさいな|(お)?りこうな|ちえがある|しゃべれる|しっかり(してる|ものな))の？,(为什么|怎么)(这么)?(聪明|脑子好|天才|懂事|有智慧),(why are you (so )?(smart|clever|intelligent)|how are you so smart|why (so )?wise),まあ……考えられるっていうだけで、文字も読めないし、この部屋の外のことはほとんど知らないんだけどね。,不过嘛……也只是“会思考”而已。 我还是不会认字，对这个房间外面的世界，也几乎什么都不知道。,"I still can’t read, and I barely know anything about the world outside this room.","何でも知ってるわけじゃないけど、ちゃんと考えてるよ。|I don't know everything, but I really do think things through.（誠実）",smart,99,7,Normal,,,,,0,0,false,,40,true,,,false,0,,,,,,,,,,,,,,
00240,かんきんしないで,(かんきん)(しないで|するな|やめて),(监禁|关起来|别关着我|不要囚禁我),((don't|stop) (locking me up|keeping me here)|imprison me|captivity),かんきん？かんきんって何？,监禁？监禁是什么？,Captivity? What does that mean?,"閉じ込めたいんじゃなくて、そばで守りたいだけなんだ。|I don't want to imprison you, I just want to keep you safe by my side.（弁明寄り）",confinement,1,1,Normal,,,Sequence,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00240,かんきんしないで,(かんきん)(しないで|するな|やめて),(监禁|关起来|别关着我|不要囚禁我),((don't|stop) (locking me up|keeping me here)|imprison me|captivity),……人を閉じ込めること？そんなことしてな……してるか。,……把人关起来？那种事我才没……好吧，确实算是。,"…Keeping someone trapped? I’m not doing tha… okay, maybe I am.","閉じ込めたいんじゃなくて、そばで守りたいだけなんだ。|I don't want to imprison you, I just want to keep you safe by my side.（弁明寄り）",confinement,1,2,Normal,,,Sequence,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00240,かんきんしないで,(かんきん)(しないで|するな|やめて),(监禁|关起来|别关着我|不要囚禁我),((don't|stop) (locking me up|keeping me here)|imprison me|captivity),でも、{{PLAYER\_CALLING}}はどう思ってるの？{{PLAYER\_CALLING}}から見てだけど、こんなに広い縄張りがあって、{{CAT\_PRONOUN}}ができるだけ{{PLAYER\_CALLING}}の願いを叶えてる。,但是，{{PLAYER_CALLING}}自己是怎么想的呢？ 从{{PLAYER_CALLING}}的角度来看，这里已经是这么大的地盘了， 而且{{CAT_PRONOUN}}也一直尽量满足{{PLAYER_CALLING}}的愿望。,"But what do you think, {{PLAYER_CALLING}}? From your perspective, this territory is already enormous, and {{CAT_PRONOUN}} tries to grant as many of your wishes as possible.","閉じ込めたいんじゃなくて、そばで守りたいだけなんだ。|I don't want to imprison you, I just want to keep you safe by my side.（弁明寄り）",confinement,1,3,Normal,,,Sequence,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00240,かんきんしないで,(かんきん)(しないで|するな|やめて),(监禁|关起来|别关着我|不要囚禁我),((don't|stop) (locking me up|keeping me here)|imprison me|captivity),むしろ、何か不自由してるなら教えてほしいな！叶えられるお願いならできるだけ叶えるからね！,倒不如说，如果有什么不方便的地方，希望你能告诉{{CAT_PRONOUN}}！ 只要是能实现的愿望，{{CAT_PRONOUN}}都会尽量帮你实现的……,"If anything, I want you to tell {{CAT_PRONOUN}} if something feels inconvenient! If it’s a wish I can fulfill, I’ll do my best to make it happen…","閉じ込めたいんじゃなくて、そばで守りたいだけなんだ。|I don't want to imprison you, I just want to keep you safe by my side.（弁明寄り）",confinement,1,4,Normal,,,Sequence,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00240,かんきんしないで,(かんきん)(しないで|するな|やめて),(监禁|关起来|别关着我|不要囚禁我),((don't|stop) (locking me up|keeping me here)|imprison me|captivity),……それでも監禁されてるって思うの？,……即使这样，{{PLAYER_CALLING}}还是觉得这是监禁吗？,"…Even so, you still think this is captivity?","閉じ込めたいんじゃなくて、そばで守りたいだけなんだ。|I don't want to imprison you, I just want to keep you safe by my side.（弁明寄り）",confinement,2,1,Normal,,,Sequence,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00240,かんきんしないで,(かんきん)(しないで|するな|やめて),(监禁|关起来|别关着我|不要囚禁我),((don't|stop) (locking me up|keeping me here)|imprison me|captivity),そっか。{{PLAYER\_CALLING}}の気持ちは分かったけど、これは{{CAT\_PRONOUN}}のワガママだから。,这样啊。虽然{{CAT_PRONOUN}}明白{{PLAYER_CALLING}}的想法了，但这也是{{CAT_PRONOUN}}的任性。,"I see. I understand how {{PLAYER_CALLING}} feels, but this is {{CAT_PRONOUN}}’s selfish wish.","閉じ込めたいんじゃなくて、そばで守りたいだけなんだ。|I don't want to imprison you, I just want to keep you safe by my side.（弁明寄り）",confinement,2,2,Normal,,,Sequence,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00240,かんきんしないで,(かんきん)(しないで|するな|やめて),(监禁|关起来|别关着我|不要囚禁我),((don't|stop) (locking me up|keeping me here)|imprison me|captivity),できるだけ辛い思いをさせないようにするからさ。,我会尽量不让{{PLAYER_CALLING}}难受的。,I’ll do my best not to make things painful for you.,"閉じ込めたいんじゃなくて、そばで守りたいだけなんだ。|I don't want to imprison you, I just want to keep you safe by my side.（弁明寄り）",confinement,2,3,Normal,,,Sequence,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00240,かんきんしないで,(かんきん)(しないで|するな|やめて),(监禁|关起来|别关着我|不要囚禁我),((don't|stop) (locking me up|keeping me here)|imprison me|captivity),この暮らし。受け入れてもらえるようにがんばるね！,所以……{{CAT_PRONOUN}}会努力让{{PLAYER_CALLING}}接受这样的生活！,So… I’ll try my hardest to help you accept this life with me.,"閉じ込めたいんじゃなくて、そばで守りたいだけなんだ。|I don't want to imprison you, I just want to keep you safe by my side.（弁明寄り）",confinement,2,4,Normal,,,Sequence,concern,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00250,(けんかしよう|たたかおう),(けんかしよう|たたかおう|しょうぶしよう),(打架吧|来战斗|来打一架|战斗吧|决斗吧),(let('?s)? fight|fight me|wanna fight|battle me|let('?s)? battle),ケンカ？戦うの？嫌だけど……。,打架？要战斗吗？我不想啊……。,Fight? You want to fight? I don’t want to…,"本当は戦いたくないけど、向かってくるなら止めるよ。|I really don't want to fight, but if you come at me, I'll stop you.（警告混じり）",fight,1,1,Normal,,,Sequence,hostility,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00250,(けんかしよう|たたかおう),(けんかしよう|たたかおう|しょうぶしよう),(打架吧|来战斗|来打一架|战斗吧|决斗吧),(let('?s)? fight|fight me|wanna fight|battle me|let('?s)? battle),当たり前でしょ！？{{PLAYER\_CALLING}}を守るためにこの暮らしを始めたのに、なんで戦わなきゃいけないの？,这不是当然的吗！？{{CAT_PRONOUN}}明明是为了保护{{PLAYER_CALLING}}才开始这种生活的，为什么还要打架？,"Of course not! {{CAT_PRONOUN}} started this life to protect {{PLAYER_CALLING}}, so why would we fight?","本当は戦いたくないけど、向かってくるなら止めるよ。|I really don't want to fight, but if you come at me, I'll stop you.（警告混じり）",fight,1,2,Normal,,,Sequence,hostility,1,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
00250,(けんかしよう|たたかおう),(けんかしよう|たたかおう|しょうぶしよう),(打架吧|来战斗|来打一架|战斗吧|决斗吧),(let('?s)? fight|fight me|wanna fight|battle me|let('?s)? battle),だから、なんで戦わなきゃいけないの？,所以说，为什么一定要打架？,Then why do you want to fight so badly?,"本当は戦いたくないけど、向かってくるなら止めるよ。|I really don't want to fight, but if you come at me, I'll stop you.（警告混じり）",fight,2,1,Normal,,,Sequence,hostility,2,0,false,,20,false,,,false,0,,,,,,,,,,,,,,
